year,direction,tag,count
2024,am_biomedical,porous scaffold,6
2024,am_biomedical,porous scaffolds,2
2024,am_biomedical,porous structure,9
2024,am_biomedical,porous structures,3
2024,am_biomedical,porous tantalum,2
2024,am_biomedical,porous titanium,1
2024,am_biomedical,post-heat treatment,1
2024,am_biomedical,post-processing,2
2024,am_biomedical,post-treatment,1
2024,am_biomedical,powder metallurgy,1
2024,am_biomedical,powder reuse,1
2024,am_biomedical,printing orientation,1
2024,am_biomedical,printing turn angle,1
2024,am_biomedical,process optimization,2
2024,am_biomedical,process parameters,4
2024,am_biomedical,process-property,1
2024,am_biomedical,quasi-static compression,1
2024,am_biomedical,rabbit model,1
2024,am_biomedical,radial gradient,2
2024,am_biomedical,reduced modulus,1
2024,am_biomedical,remelting,1
2024,am_biomedical,residual stress,3
2024,am_biomedical,response surface methodology,1
2024,am_biomedical,rotary bending,1
2024,am_biomedical,rotary swaging,1
2024,am_biomedical,scaffold,5
2024,am_biomedical,scaffold design,2
2024,am_biomedical,scanning strategies,1
2024,am_biomedical,selective laser melting,99
2024,am_biomedical,shape memory alloy,1
2024,am_biomedical,shape memory effect,1
2024,am_biomedical,short cracks,1
2024,am_biomedical,skeletal gyroid,1
2024,am_biomedical,solution heat treatment,1
2024,am_biomedical,spatial mesh structures,1
2024,am_biomedical,stainless steel,2
2024,am_biomedical,stiffness matching,4
2024,am_biomedical,stochastic structure,1
2024,am_biomedical,stress shielding,16
2024,am_biomedical,strontium release,1
2024,am_biomedical,structural deformation,1
2024,am_biomedical,subperiosteal implant,1
2024,am_biomedical,surface characterization,2
2024,am_biomedical,surface finishing,1
2024,am_biomedical,surface mechanical properties,1
2024,am_biomedical,surface modification,2
2024,am_biomedical,surface morphology,1
2024,am_biomedical,surface properties,1
2024,am_biomedical,surface roughness,14
2024,am_biomedical,tantalum,1
2024,am_biomedical,tensile,1
2024,am_biomedical,tensile behavior,1
2024,am_biomedical,tensile ductility,1
2024,am_biomedical,tensile properties,2
2024,am_biomedical,tensile strength,1
2024,am_biomedical,thermal history,1
2024,am_biomedical,thermal imaging,1
2024,am_biomedical,thin-walled structure,1
2024,am_biomedical,tibial implant,1
2024,am_biomedical,titanium,1
2024,am_biomedical,titanium alloy,4
2024,am_biomedical,titanium alloys,1
2024,am_biomedical,titanium implant,2
2024,am_biomedical,titanium implants,1
2024,am_biomedical,titanium nanocomposite,1
2024,am_biomedical,titanium oxide,1
2024,am_biomedical,topological optimization,1
2024,am_biomedical,topology optimization,1
2024,am_biomedical,torsional strength,1
2024,am_biomedical,trabecular metal,1
2024,am_biomedical,triply periodic minimal surface,1
2024,am_biomedical,ultrasonic abrasive flow,1
2024,am_biomedical,ultrasonic impact treatment,1
2024,am_biomedical,unit cell rotation,1
2024,am_biomedical,wear resistance,2
2024,am_biomedical,zinc,1
2024,am_biomedical,zirconia,1
2024,fea_surrogate,0D cardiovascular models,1
2024,fea_surrogate,3D CAD,1
2024,fea_surrogate,3D elastodynamics,1
2024,fea_surrogate,3D field prediction,1
2024,fea_surrogate,6-DoF grasp detection,1
2024,fea_surrogate,AI for PDEs,1
2024,fea_surrogate,Abaqus,1
2024,fea_surrogate,AlSi10Mg,1
2024,fea_surrogate,Allen-Cahn equation,1
2024,fea_surrogate,Arnoldi,1
2024,fea_surrogate,Bayesian,6
2024,fea_surrogate,Bayesian Additive Regression Trees,1
2024,fea_surrogate,Bayesian Last Layer,1
2024,fea_surrogate,Bayesian Neural Networks,1
2024,fea_surrogate,Bayesian Optimization,4
2024,fea_surrogate,Bayesian active learning,1
2024,fea_surrogate,Bayesian adaptive design,1
2024,fea_surrogate,Bayesian calibration,3
2024,fea_surrogate,Bayesian deep GP,1
2024,fea_surrogate,Bayesian estimation,1
2024,fea_surrogate,Bayesian inference,13
2024,fea_surrogate,Bayesian inverse problem,3
2024,fea_surrogate,Bayesian inverse problems,3
2024,fea_surrogate,Bayesian inversion,2
2024,fea_surrogate,Bayesian meta-learning,1
2024,fea_surrogate,Bayesian methods,1
2024,fea_surrogate,Bayesian model combination,1
2024,fea_surrogate,Bayesian neural field,1
2024,fea_surrogate,Bayesian neural network,5
2024,fea_surrogate,Bayesian neural networks,6
2024,fea_surrogate,Bayesian optimal experimental design,2
2024,fea_surrogate,Bayesian optimization,80
2024,fea_surrogate,Beam Deflection,1
2024,fea_surrogate,Biochemical Process,1
2024,fea_surrogate,Black-Scholes equation,1
2024,fea_surrogate,BoTorch,1
2024,fea_surrogate,Burgers' equation,1
2024,fea_surrogate,CAD-CFD,1
2024,fea_surrogate,CFD,1
2024,fea_surrogate,CFD surrogate,1
2024,fea_surrogate,CIPS,1
2024,fea_surrogate,CNN,3
2024,fea_surrogate,Cartesian grid,1
2024,fea_surrogate,CatBoost,1
2024,fea_surrogate,Chebyshev spectral method,1
2024,fea_surrogate,Constrained Optimization,1
2024,fea_surrogate,Constrained Regression,1
2024,fea_surrogate,Constrained Surrogate Models,1
2024,fea_surrogate,ConvLSTM,1
2024,fea_surrogate,DMDc,1
2024,fea_surrogate,Darcy flow,3
2024,fea_surrogate,DeepONet,40
2024,fea_surrogate,DeepONet comparison,1
2024,fea_surrogate,EGO,1
2024,fea_surrogate,EM algorithm,1
2024,fea_surrogate,ESMDA,1
2024,fea_surrogate,Engineering Design,1
2024,fea_surrogate,Ensemble Kalman Inversion,1
2024,fea_surrogate,FE2,1
2024,fea_surrogate,FEA surrogate,3
2024,fea_surrogate,FEM simulation,1
2024,fea_surrogate,FFT,1
2024,fea_surrogate,FFT homogenization,1
2024,fea_surrogate,FGM optimization,1
2024,fea_surrogate,FGMRES,1
2024,fea_surrogate,FNO,2
2024,fea_surrogate,Feynman-Kac,1
2024,fea_surrogate,Fin Ray,1
2024,fea_surrogate,Fisher information,2
2024,fea_surrogate,Fokker-Planck PDE,1
2024,fea_surrogate,Fourier Neural Operator,12
2024,fea_surrogate,Fourier feature network,1
2024,fea_surrogate,Fourier neural operator,11
2024,fea_surrogate,FrameNet,1
2024,fea_surrogate,Fredholm,1
2024,fea_surrogate,Fredholm integral equation,1
2024,fea_surrogate,Fredholm integral equations,1
2024,fea_surrogate,Fréchet model,1
2024,fea_surrogate,FunSearch,1
2024,fea_surrogate,GFDM,1
2024,fea_surrogate,GNN,1
2024,fea_surrogate,GPT-PINN,1
2024,fea_surrogate,GPU acceleration,1
2024,fea_surrogate,GPyTorch,1
2024,fea_surrogate,Galerkin method,1
2024,fea_surrogate,Gauss-Newton,1
2024,fea_surrogate,Gaussian activation,1
2024,fea_surrogate,Gaussian graph kernel,1
2024,fea_surrogate,Gaussian measure,1
2024,fea_surrogate,Gaussian process,94
2024,fea_surrogate,Gaussian process differential equations,1
2024,fea_surrogate,Gaussian process surrogate,1
2024,fea_surrogate,Gaussian processes,15
2024,fea_surrogate,Gaussian random fields,1
2024,fea_surrogate,Gittins index,1
2024,fea_surrogate,Global Sensitivity Analysis,1
2024,fea_surrogate,GraphSAGE,1
2024,fea_surrogate,Grassmann manifold,1
2024,fea_surrogate,Green's function,2
2024,fea_surrogate,GroupSort Neural Networks,1
2024,fea_surrogate,Hamilton-Jacobi-Bellman,2
2024,fea_surrogate,Hamiltonian Monte Carlo,3
2024,fea_surrogate,Hastelloy X,1
2024,fea_surrogate,Helmholtz equation,3
2024,fea_surrogate,Henry problem,1
2024,fea_surrogate,Hessian approximation,1
2024,fea_surrogate,High-Dimensional,1
2024,fea_surrogate,High-dimensional optimization,1
2024,fea_surrogate,JAX,2
2024,fea_surrogate,KFAC,1
2024,fea_surrogate,KKT conditions,1
2024,fea_surrogate,Kalman filter,1
2024,fea_surrogate,Kirchhoff-Love plate theory,1
2024,fea_surrogate,Kolmogorov PDE,1
2024,fea_surrogate,Kolmogorov-Arnold Networks,2
2024,fea_surrogate,Koopman theory,1
2024,fea_surrogate,Kriging,1
2024,fea_surrogate,Krylov moment matching,1
2024,fea_surrogate,Kullback-Leibler divergence,1
2024,fea_surrogate,LASSO,1
2024,fea_surrogate,LSTM,1
2024,fea_surrogate,Lanczos,2
2024,fea_surrogate,Lanczos algorithm,1
2024,fea_surrogate,Laplace approximation,1
2024,fea_surrogate,Laplace equation,1
2024,fea_surrogate,Latin Hypercube sampling,1
2024,fea_surrogate,Lipschitz continuity,1
2024,fea_surrogate,Lyapunov exponents,1
2024,fea_surrogate,MAP estimation,1
2024,fea_surrogate,MAP estimator,1
2024,fea_surrogate,MCMC,5
2024,fea_surrogate,MCMC acceleration,1
2024,fea_surrogate,MHD,1
2024,fea_surrogate,MIONet,1
2024,fea_surrogate,ML-BLUE,1
2024,fea_surrogate,MLP,1
2024,fea_surrogate,Mamba,1
2024,fea_surrogate,Manifold Learning,1
2024,fea_surrogate,Markov chain Monte Carlo,1
2024,fea_surrogate,Markov decision process,1
2024,fea_surrogate,Matérn covariance,1
2024,fea_surrogate,Maximum Entropy,1
2024,fea_surrogate,Maxwell's equations,1
2024,fea_surrogate,Microstructure Generation,1
2024,fea_surrogate,Monte Carlo,3
2024,fea_surrogate,Monte Carlo dropout,1
2024,fea_surrogate,Monte Carlo tree search,1
2024,fea_surrogate,Multi-Start Optimization,1
2024,fea_surrogate,Multilevel Monte Carlo,1
2024,fea_surrogate,NTK,1
2024,fea_surrogate,NUFFT,1
2024,fea_surrogate,Navier-Stokes,4
2024,fea_surrogate,Neumann series,1
2024,fea_surrogate,Newton method,1
2024,fea_surrogate,Newton's method,1
2024,fea_surrogate,ODE,2
2024,fea_surrogate,ODEs,2
2024,fea_surrogate,OOD detection,1
2024,fea_surrogate,PCA,1
2024,fea_surrogate,PDE,13
2024,fea_surrogate,PDE approximation,1
2024,fea_surrogate,PDE backstepping,1
2024,fea_surrogate,PDE control,2
2024,fea_surrogate,PDE data generation,1
2024,fea_surrogate,PDE identification,1
2024,fea_surrogate,PDE inverse problem,1
2024,fea_surrogate,PDE on varying domains,1
2024,fea_surrogate,PDE simulation,1
2024,fea_surrogate,PDE solver,3
2024,fea_surrogate,PDE solvers,1
2024,fea_surrogate,PDE solving,22
2024,fea_surrogate,PDE surrogate,21
2024,fea_surrogate,PDE surrogates,2
2024,fea_surrogate,PDE systems,1
2024,fea_surrogate,PDE-constrained optimization,1
2024,fea_surrogate,PDEs,4
2024,fea_surrogate,PDEs on arbitrary geometries,1
2024,fea_surrogate,PINN theory,1
2024,fea_surrogate,PINNs,6
2024,fea_surrogate,POD,3
2024,fea_surrogate,POD-DeepONet,1
2024,fea_surrogate,Pandora's Box,1
2024,fea_surrogate,Parareal,1
2024,fea_surrogate,Pareto front,3
2024,fea_surrogate,Pareto set learning,1
2024,fea_surrogate,PointNet,1
2024,fea_surrogate,Poisson equation,1
2024,fea_surrogate,Port-Hamiltonian,1
2024,fea_surrogate,Pre-trained Transformer,1
2024,fea_surrogate,PyTorch,1
2024,fea_surrogate,Python package,1
2024,fea_surrogate,R-adaptive method,1
2024,fea_surrogate,RANS,2
2024,fea_surrogate,RBDO,1
2024,fea_surrogate,RKHS norm estimation,1
2024,fea_surrogate,ROM,1
2024,fea_surrogate,Random Projection,1
2024,fea_surrogate,ReLU networks,1
2024,fea_surrogate,Reinforcement Learning,1
2024,fea_surrogate,Riemannian manifold,1
2024,fea_surrogate,SDE,1
2024,fea_surrogate,SINDy,1
2024,fea_surrogate,SIREN,1
2024,fea_surrogate,SPDE,1
2024,fea_surrogate,SPOD,1
2024,fea_surrogate,Shapley values,1
2024,fea_surrogate,Sobolev norm,1
2024,fea_surrogate,Sobolev training,1
2024,fea_surrogate,Soft Constraints,1
2024,fea_surrogate,Stein variational gradient,1
2024,fea_surrogate,Stein variational gradient descent,2
2024,fea_surrogate,Stein variational inference,1
2024,fea_surrogate,Stokes-Brinkman,1
2024,fea_surrogate,TCAD,1
2024,fea_surrogate,TFPM,1
2024,fea_surrogate,TPMS,2
2024,fea_surrogate,Taylor-Green vortex,1
2024,fea_surrogate,Thompson sampling,5
2024,fea_surrogate,Transformer,1
2024,fea_surrogate,Transformer UNet,1
2024,fea_surrogate,U-FNO,1
2024,fea_surrogate,U-Net,2
2024,fea_surrogate,UNet,1
2024,fea_surrogate,Uncertainty Quantification,2
2024,fea_surrogate,Volterra,1
2024,fea_surrogate,Volterra series,1
2024,fea_surrogate,Voronoi tessellation,1
2024,fea_surrogate,Wasserstein distance,3
2024,fea_surrogate,Wiener kernel regression,1
2024,fea_surrogate,X-ray diffraction,1
2024,fea_surrogate,ablation study,1
2024,fea_surrogate,accuracy improvement,1
2024,fea_surrogate,acoustic scattering,2
2024,fea_surrogate,acquisition function,16
2024,fea_surrogate,active learning,40
2024,fea_surrogate,active subspace,2
2024,fea_surrogate,active subspaces,1
2024,fea_surrogate,adaptive collocation,1
2024,fea_surrogate,adaptive control,2
2024,fea_surrogate,adaptive design,2
2024,fea_surrogate,adaptive discretization,1
2024,fea_surrogate,adaptive finite elements,1
2024,fea_surrogate,adaptive integration,1
2024,fea_surrogate,adaptive neural network,1
2024,fea_surrogate,adaptive refinement,1
2024,fea_surrogate,adaptive residual connections,1
2024,fea_surrogate,adaptive sampling,4
2024,fea_surrogate,adaptive sparse grids,1
2024,fea_surrogate,adaptive training,1
2024,fea_surrogate,adaptive weights,1
2024,fea_surrogate,additive Schwarz preconditioner,1
2024,fea_surrogate,additive manufacturing,5
2024,fea_surrogate,additivity,1
2024,fea_surrogate,adjoint method,1
2024,fea_surrogate,aerodynamic surrogate,1
2024,fea_surrogate,aerodynamics,1
2024,fea_surrogate,aeronautics,1
2024,fea_surrogate,aerospace,1
2024,fea_surrogate,aerospace composites,1
2024,fea_surrogate,affinity prediction,1
2024,fea_surrogate,aggregation model,1
2024,fea_surrogate,air quality forecasting,1
2024,fea_surrogate,aircraft design,2
2024,fea_surrogate,airfoil,1
2024,fea_surrogate,aleatoric uncertainty,3
2024,fea_surrogate,alloy design,1
2024,fea_surrogate,alpha-divergence,1
2024,fea_surrogate,amortized inference,3
2024,fea_surrogate,amortized learning,1
2024,fea_surrogate,analytical propagation,1
2024,fea_surrogate,anisotropic microstructure,1
2024,fea_surrogate,antibody,1
2024,fea_surrogate,approximate Bayesian computation,1
2024,fea_surrogate,approximate message passing,1
2024,fea_surrogate,approximate posterior,1
2024,fea_surrogate,arbitrary discretization,1
2024,fea_surrogate,architected materials,1
2024,fea_surrogate,assembly-like,1
2024,fea_surrogate,asteroid thermal modeling,1
2024,fea_surrogate,asymmetric noise,1
2024,fea_surrogate,asymptotic behavior,1
2024,fea_surrogate,asynchronous sampling,1
2024,fea_surrogate,atmospheric chemistry,1
2024,fea_surrogate,attention mechanism,2
2024,fea_surrogate,autoencoder,6
2024,fea_surrogate,automatic differentiation,2
2024,fea_surrogate,autonomous racing,1
2024,fea_surrogate,autoregressive,1
2024,fea_surrogate,auxetic metamaterials,1
2024,fea_surrogate,bandit algorithm,1
2024,fea_surrogate,batch Bayesian,1
2024,fea_surrogate,batch Bayesian optimization,4
2024,fea_surrogate,batch design,1
2024,fea_surrogate,batch diversity,1
2024,fea_surrogate,batch optimization,1
2024,fea_surrogate,batch selection,1
2024,fea_surrogate,batch-sequential,1
2024,fea_surrogate,batched BO,1
2024,fea_surrogate,battery enclosure,1
2024,fea_surrogate,battery thermal management,1
2024,fea_surrogate,bayesian optimization,1
2024,fea_surrogate,benchmark,2
2024,fea_surrogate,benchmark dataset,1
2024,fea_surrogate,benchmark functions,1
2024,fea_surrogate,bi-objective optimization,1
2024,fea_surrogate,bifurcation detection,1
2024,fea_surrogate,bilevel optimization,1
2024,fea_surrogate,bio-inspired materials,1
2024,fea_surrogate,bioink,1
2024,fea_surrogate,biomechanics,2
2024,fea_surrogate,black-box optimization,12
2024,fea_surrogate,blood flow reconstruction,1
2024,fea_surrogate,blood flow simulation,1
2024,fea_surrogate,bone implant,1
2024,fea_surrogate,bootstrap,1
2024,fea_surrogate,boundary conditions,3
2024,fea_surrogate,boundary control,1
2024,fea_surrogate,boundary exploration,1
2024,fea_surrogate,boundary integral equations,1
2024,fea_surrogate,boundary value problem,1
2024,fea_surrogate,boundary-to-domain,1
2024,fea_surrogate,boundary-value problems,1
2024,fea_surrogate,burn contraction,1
2024,fea_surrogate,calibrated confidence intervals,1
2024,fea_surrogate,calibration,3
2024,fea_surrogate,candidate sampling,1
2024,fea_surrogate,capacitive sensors,1
2024,fea_surrogate,cardiac mechanics,1
2024,fea_surrogate,causality training,1
2024,fea_surrogate,chance constrained optimization,1
2024,fea_surrogate,chemical engineering,1
2024,fea_surrogate,chloride transport,1
2024,fea_surrogate,classification,1
2024,fea_surrogate,climate modeling,1
2024,fea_surrogate,climate simulation,1
2024,fea_surrogate,closed-form gradients,1
2024,fea_surrogate,closure modeling,1
2024,fea_surrogate,cloud physics,1
2024,fea_surrogate,clustering,1
2024,fea_surrogate,co-kriging,1
2024,fea_surrogate,cold forging,1
2024,fea_surrogate,collocation points,1
2024,fea_surrogate,combustion,1
2024,fea_surrogate,complex domains,1
2024,fea_surrogate,complex geometry,2
2024,fea_surrogate,complex-valued neural networks,1
2024,fea_surrogate,composite functions,1
2024,fea_surrogate,composite materials,1
2024,fea_surrogate,composite molding,1
2024,fea_surrogate,composite objective,1
2024,fea_surrogate,composition space,2
2024,fea_surrogate,computational biology,1
2024,fea_surrogate,computational efficiency,5
2024,fea_surrogate,computational fluid dynamics,2
2024,fea_surrogate,computational graph,1
2024,fea_surrogate,computational graph acceleration,1
2024,fea_surrogate,computational homogenization,2
2024,fea_surrogate,computational imaging,1
2024,fea_surrogate,computational mechanics,5
2024,fea_surrogate,concrete microstructure,1
2024,fea_surrogate,conditional Gaussian,1
2024,fea_surrogate,conditional coverage,1
2024,fea_surrogate,conditional distribution,1
2024,fea_surrogate,conditional generation,1
2024,fea_surrogate,conditional generative models,1
2024,fea_surrogate,conditional variational autoencoder,1
2024,fea_surrogate,conflict-free training,1
2024,fea_surrogate,conformal prediction,28
2024,fea_surrogate,conjugate gradient,1
2024,fea_surrogate,conservation laws,2
2024,fea_surrogate,conservative surrogate,1
2024,fea_surrogate,constitutive model calibration,2
2024,fea_surrogate,constitutive modeling,1
2024,fea_surrogate,constitutive relations,1
2024,fea_surrogate,constrained Bayesian optimization,1
2024,fea_surrogate,constrained optimization,7
2024,fea_surrogate,constraint handling,7
2024,fea_surrogate,constraint manifold,1
2024,fea_surrogate,constraints,3
2024,fea_surrogate,contact mechanics,4
2024,fea_surrogate,contact representation,1
2024,fea_surrogate,continuous domain,1
2024,fea_surrogate,continuous dynamical systems,1
2024,fea_surrogate,continuous representation,1
2024,fea_surrogate,control barrier function,1
2024,fea_surrogate,control policy,2
2024,fea_surrogate,control variates,1
2024,fea_surrogate,control-oriented exploration,1
2024,fea_surrogate,convection-diffusion-reaction,1
2024,fea_surrogate,convergence,1
2024,fea_surrogate,convergence guarantee,1
2024,fea_surrogate,convergence improvement,1
2024,fea_surrogate,convergence rates,2
2024,fea_surrogate,convolution process,1
2024,fea_surrogate,convolutional neural network,1
2024,fea_surrogate,coordinate selection,1
2024,fea_surrogate,coronary hemodynamics,1
2024,fea_surrogate,corrosion prediction,1
2024,fea_surrogate,cost-aware optimization,1
2024,fea_surrogate,coupled PDEs,1
2024,fea_surrogate,coupled field,1
2024,fea_surrogate,coupled networks,1
2024,fea_surrogate,covariance function,1
2024,fea_surrogate,covariance matrix adaptation,1
2024,fea_surrogate,covariance propagation,1
2024,fea_surrogate,coverage guarantee,1
2024,fea_surrogate,crashworthiness,1
2024,fea_surrogate,cross-validation,1
2024,fea_surrogate,cruise ship hull,1
2024,fea_surrogate,crystal plasticity,1
2024,fea_surrogate,crystal relaxation,1
2024,fea_surrogate,curriculum learning,1
2024,fea_surrogate,curse of dimensionality,3
2024,fea_surrogate,cutting plane method,1
2024,fea_surrogate,damage mechanics,1
2024,fea_surrogate,damage simulation,1
2024,fea_surrogate,data assimilation,4
2024,fea_surrogate,data augmentation,3
2024,fea_surrogate,data collection,1
2024,fea_surrogate,data efficiency,1
2024,fea_surrogate,data generation,1
2024,fea_surrogate,data partitioning,1
2024,fea_surrogate,data scarcity,1
2024,fea_surrogate,data-driven,1
2024,fea_surrogate,data-driven discovery,1
2024,fea_surrogate,data-driven surrogate,1
2024,fea_surrogate,data-efficient,2
2024,fea_surrogate,data-efficient training,1
2024,fea_surrogate,data-limited,1
2024,fea_surrogate,data-poor regimes,1
2024,fea_surrogate,dataset acceleration,1
2024,fea_surrogate,debiased methods,1
2024,fea_surrogate,decision-making,1
2024,fea_surrogate,deconvolution,1
2024,fea_surrogate,deep energy method,2
2024,fea_surrogate,deep ensemble,1
2024,fea_surrogate,deep generative model,2
2024,fea_surrogate,deep kernel learning,3
2024,fea_surrogate,deep learning,19
2024,fea_surrogate,deep neural network,2
2024,fea_surrogate,deep neural networks,1
2024,fea_surrogate,deep operator network,4
2024,fea_surrogate,deep reinforcement learning,1
2024,fea_surrogate,deeponet,1
2024,fea_surrogate,deformation mapping,1
2024,fea_surrogate,density-driven flow,1
2024,fea_surrogate,derivative-based sensitivity,1
2024,fea_surrogate,derivative-enhanced,1
2024,fea_surrogate,derivative-free optimization,1
2024,fea_surrogate,derivative-informed,1
2024,fea_surrogate,derivative-informed dimension reduction,1
2024,fea_surrogate,derivatives,1
2024,fea_surrogate,design constraints,1
2024,fea_surrogate,design of experiments,1
2024,fea_surrogate,design space,1
2024,fea_surrogate,determinant-free,1
2024,fea_surrogate,dictionary learning,1
2024,fea_surrogate,diffeomorphic mapping,1
2024,fea_surrogate,diffeomorphism,1
2024,fea_surrogate,differentiable programming,1
2024,fea_surrogate,differential Gaussian process,1
2024,fea_surrogate,differential equations,1
2024,fea_surrogate,differential operator,1
2024,fea_surrogate,differentiation,1
2024,fea_surrogate,diffusion,1
2024,fea_surrogate,diffusion equation,2
2024,fea_surrogate,diffusion model,4
2024,fea_surrogate,diffusion networks,1
2024,fea_surrogate,diffusion probabilistic model,1
2024,fea_surrogate,diffusion probabilistic models,1
2024,fea_surrogate,diffusion-deformation,1
2024,fea_surrogate,digital image correlation,1
2024,fea_surrogate,digital medicine,1
2024,fea_surrogate,digital nets,1
2024,fea_surrogate,digital twin,4
2024,fea_surrogate,digital twins,2
2024,fea_surrogate,dilated convolution,1
2024,fea_surrogate,dimension reduction,3
2024,fea_surrogate,dimension-informed,1
2024,fea_surrogate,dimensionality reduction,6
2024,fea_surrogate,discontinuous PDEs,1
2024,fea_surrogate,discontinuous data,1
2024,fea_surrogate,discrete field theory,1
2024,fea_surrogate,discretization convergence,1
2024,fea_surrogate,discretization error,1
2024,fea_surrogate,disentangled representation,1
2024,fea_surrogate,displacement prediction,1
2024,fea_surrogate,distance awareness,1
2024,fea_surrogate,distributed Gaussian process,1
2024,fea_surrogate,distributed training,1
2024,fea_surrogate,distribution reconstruction,1
2024,fea_surrogate,distribution-free,3
2024,fea_surrogate,distribution-free recalibration,1
2024,fea_surrogate,diverse solutions,1
2024,fea_surrogate,domain adaptation,1
2024,fea_surrogate,domain decomposition,8
2024,fea_surrogate,domain decoupling,1
2024,fea_surrogate,domain expertise minimization,1
2024,fea_surrogate,domain knowledge,1
2024,fea_surrogate,domain knowledge prior,1
2024,fea_surrogate,dual-learning,1
2024,fea_surrogate,dueling Thompson sampling,1
2024,fea_surrogate,dynamic mode decomposition,3
2024,fea_surrogate,dynamic systems,2
2024,fea_surrogate,dynamical systems,3
2024,fea_surrogate,dynamics,1
2024,fea_surrogate,eddy viscosity,1
2024,fea_surrogate,efficient PDE solving,1
2024,fea_surrogate,efficient training,1
2024,fea_surrogate,elastic properties,1
2024,fea_surrogate,elastic scattering,1
2024,fea_surrogate,elastic tensor,1
2024,fea_surrogate,elastic wave,1
2024,fea_surrogate,elasticity,1
2024,fea_surrogate,elasto-plastic,1
2024,fea_surrogate,elastoplastic deformation,1
2024,fea_surrogate,electrical impedance tomography,2
2024,fea_surrogate,electron density,1
2024,fea_surrogate,electrospraying,1
2024,fea_surrogate,electrostatic,1
2024,fea_surrogate,electrostatics,1
2024,fea_surrogate,element-wise multiplication,1
2024,fea_surrogate,elliptic PDEs,1
2024,fea_surrogate,elliptic interface,1
2024,fea_surrogate,embodied systems,1
2024,fea_surrogate,empirical Bayes,1
2024,fea_surrogate,emulator,1
2024,fea_surrogate,energy-based PINN,1
2024,fea_surrogate,energy-entropy,1
2024,fea_surrogate,engineering design,4
2024,fea_surrogate,engineering populations,1
2024,fea_surrogate,ensemble,2
2024,fea_surrogate,ensemble Kalman inversion,1
2024,fea_surrogate,ensemble forecasting,2
2024,fea_surrogate,ensemble learning,1
2024,fea_surrogate,ensemble methods,2
2024,fea_surrogate,ensemble neural networks,1
2024,fea_surrogate,ensemble simulation,1
2024,fea_surrogate,entropy search,1
2024,fea_surrogate,epistemic uncertainty,1
2024,fea_surrogate,equation discovery,1
2024,fea_surrogate,equivariance,1
2024,fea_surrogate,equivariant,1
2024,fea_surrogate,error analysis,1
2024,fea_surrogate,error bounds,3
2024,fea_surrogate,error estimation,1
2024,fea_surrogate,error function shifting,1
2024,fea_surrogate,error indicator,1
2024,fea_surrogate,error majorant,1
2024,fea_surrogate,evidential learning,1
2024,fea_surrogate,evolutionary algorithm,1
2024,fea_surrogate,evolutionary computation,1
2024,fea_surrogate,exoskeleton personalization,1
2024,fea_surrogate,expectation-maximization,1
2024,fea_surrogate,expected improvement,3
2024,fea_surrogate,expected information gain,1
2024,fea_surrogate,expensive black-box,2
2024,fea_surrogate,expensive black-box functions,2
2024,fea_surrogate,expensive black-box optimization,2
2024,fea_surrogate,expensive optimization,1
2024,fea_surrogate,expensive simulation,1
2024,fea_surrogate,experimental variance,1
2024,fea_surrogate,expert models,1
2024,fea_surrogate,expert preferences,1
2024,fea_surrogate,explainable AI,2
2024,fea_surrogate,exploration-exploitation,1
2024,fea_surrogate,extended Optimal Uncertainty Quantification,1
2024,fea_surrogate,extrapolation,2
2024,fea_surrogate,factorized Fourier neural operator,1
2024,fea_surrogate,failure analysis,1
2024,fea_surrogate,fast algorithm,1
2024,fea_surrogate,fast training,1
2024,fea_surrogate,fatigue,3
2024,fea_surrogate,feed-forward neural network,1
2024,fea_surrogate,few-shot learning,2
2024,fea_surrogate,fiber orientation,2
2024,fea_surrogate,field emission,1
2024,fea_surrogate,fine-tuning,2
2024,fea_surrogate,finite basis,1
2024,fea_surrogate,finite difference,2
2024,fea_surrogate,finite element,2
2024,fea_surrogate,finite element analysis,4
2024,fea_surrogate,finite element basis,1
2024,fea_surrogate,finite element method,6
2024,fea_surrogate,finite element model calibration,1
2024,fea_surrogate,finite element model updating,1
2024,fea_surrogate,finite element modeling,1
2024,fea_surrogate,finite element neural network,1
2024,fea_surrogate,finite element simulation,3
2024,fea_surrogate,finite elements,1
2024,fea_surrogate,finite geometric encoding,1
2024,fea_surrogate,finite group invariance,1
2024,fea_surrogate,finite regularity,1
2024,fea_surrogate,finite volume method,1
2024,fea_surrogate,finite-sample validity,1
2024,fea_surrogate,fisher-rao distance,1
2024,fea_surrogate,flame simulation,1
2024,fea_surrogate,fleet design,1
2024,fea_surrogate,flow matching,1
2024,fea_surrogate,flow simulation,1
2024,fea_surrogate,fluid dynamics,4
2024,fea_surrogate,fluid mechanics,2
2024,fea_surrogate,fluid-structure interaction,3
2024,fea_surrogate,focused ultrasound,1
2024,fea_surrogate,forward prediction,1
2024,fea_surrogate,forward problem,2
2024,fea_surrogate,forward problems,1
2024,fea_surrogate,forward-inverse problem,1
2024,fea_surrogate,foundation models,1
2024,fea_surrogate,fourier neural operator,1
2024,fea_surrogate,fractional Fourier transform,1
2024,fea_surrogate,fractional PDE,1
2024,fea_surrogate,fractional derivatives,1
2024,fea_surrogate,fractional moments,1
2024,fea_surrogate,fracture prediction,1
2024,fea_surrogate,fractured media,1
2024,fea_surrogate,frictionless contact,1
